id,gameNo,gameName,gameCode,type,costPrice,tax,salePrice,dateOfSale
37993,61,CNAkGDntHG,n4uwB,1,57.67,5.19,62.86,2024-04-12
37994,5,lIYtuBUUKF,BZ2hk,2,35.17,3.17,38.34,2024-04-06
37995,69,JSXkHbQsBl,0bUDG,2,42.01,3.78,45.79,2024-04-27
37996,21,mVObfERnOm,IZYu6,1,22.05,1.98,24.03,2024-04-02
37997,48,UzwcfDnUnz,gRGYH,2,75.79,6.82,82.61,2024-04-18
37998,73,eXRUpKeZKx,zZodc,1,93.54,8.42,101.96,2024-04-05
37999,87,vpVgpyRLxa,RSCad,2,23.84,2.15,25.99,2024-04-19
38000,77,pzWxTmoQRu,jjL6U,1,77.05,6.93,83.98,2024-04-22
38001,80,HALGEtDEqr,bnwYh,2,45.22,4.07,49.29,2024-04-26
38002,58,VKhVBAzgzh,XXZ0w,1,41.91,3.77,45.68,2024-04-05
38003,77,KbWokLYUJa,XfPAZ,1,51.67,4.65,56.32,2024-04-11
38004,78,wlrptknGZm,MK43i,2,99.65,8.97,108.62,2024-04-11
38005,2,dXxjtWKEWX,ztlqM,2,43.3,3.9,47.2,2024-04-02
38006,52,ZPYMVOLTRF,BwRSv,1,80.22,7.22,87.44,2024-04-19
38007,37,DepoNPKrKc,iMJTa,1,38.93,3.5,42.43,2024-04-05
38008,51,XDItKKFHzq,AtTP7,1,84.77,7.63,92.4,2024-04-18
38009,21,LTOnFpJKDD,E90lm,1,50.31,4.53,54.84,2024-04-11
38010,94,IijFNEgtPB,N4RhD,1,36.65,3.3,39.95,2024-04-07
38011,22,XBHzBiHKTV,7hRi5,2,89.63,8.07,97.7,2024-04-17
38012,88,nklxTzvLaF,XxsnS,2,62.54,5.63,68.17,2024-04-24
38013,72,KQXcZhkVEJ,Yu1Rb,1,94.46,8.5,102.96,2024-04-11
38014,19,HLrWCNFfXN,nusGu,1,93.4,8.41,101.81,2024-04-04
38015,65,htEqAAFGZG,GUnrx,1,87.59,7.88,95.47,2024-04-29
38016,10,VHjsDxVbyA,eqW64,1,40.42,3.64,44.06,2024-04-23
38017,68,wiwursyUPZ,6F0qL,2,38.67,3.48,42.15,2024-04-13
38018,1,HLEYdAdqvY,xRBCU,2,79.79,7.18,86.97,2024-04-18
38019,74,TdrWtNJwdO,GSdMN,1,38.88,3.5,42.38,2024-04-03
38020,63,cGdABikNtY,ca8uJ,2,70.32,6.33,76.65,2024-04-14
38021,79,cxsUjAiOlJ,yJrKr,1,77.41,6.97,84.38,2024-04-15
38022,52,NcOKEqLFrE,fqqjK,1,21.81,1.96,23.77,2024-04-22
38023,76,docKaQvvIX,4ExTI,2,17.46,1.57,19.03,2024-04-16
38024,56,WAdBeuUjIp,VV1sw,1,92.99,8.37,101.36,2024-04-02
38025,69,HLSHliPfPi,YCweT,1,31.35,2.82,34.17,2024-04-24
38026,42,tBZEwmjBdq,quMMH,2,18.91,1.7,20.61,2024-04-17
38027,17,RuzxTYfgGX,6hvXD,2,42.85,3.86,46.71,2024-04-27
38028,89,CNFvFkVuLJ,n6H2i,1,53.21,4.79,58.0,2024-04-13
38029,77,UcUbCqPLid,L2TsQ,2,100.76,9.07,109.83,2024-04-03
38030,52,pHaAaSOckl,9YjgO,2,89.84,8.09,97.93,2024-04-16
38031,63,BBWEKWGQqz,3LEud,2,59.49,5.35,64.84,2024-04-14
38032,40,QsUzmetObS,VFjNL,1,74.46,6.7,81.16,2024-04-25
38033,16,qmGShbLWra,yE34b,1,27.81,2.5,30.31,2024-04-06
38034,79,uZpkOqBAGv,sUJFc,1,14.6,1.31,15.91,2024-04-18
38035,43,nJvaXdewMH,fhz5S,2,27.89,2.51,30.4,2024-04-26
38036,79,CxifUebNsX,fiMUK,1,49.17,4.43,53.6,2024-04-09
38037,37,OpmgPanEgB,22vVR,1,11.15,1.0,12.15,2024-04-26
38038,55,rbwDyWBbdU,3Si6T,1,42.02,3.78,45.8,2024-04-05
38039,33,xzOeUWehpD,XqnMR,1,69.88,6.29,76.17,2024-04-06
38040,49,sncMzhcoeH,9W17a,2,25.58,2.3,27.88,2024-04-11
38041,81,ZgdmIOgrZb,ybUiF,1,95.68,8.61,104.29,2024-04-06
38042,39,BziQfrcxYj,jM6um,2,78.42,7.06,85.48,2024-04-14
38043,73,GcirYjHhdi,TlsF5,2,86.49,7.78,94.27,2024-04-16
38044,38,AJhYCdPYVg,vtz03,2,65.09,5.86,70.95,2024-04-21
38045,3,SrdaDUcpbD,mSUgS,2,61.12,5.5,66.62,2024-04-15
38046,9,dQXJmwJZuu,9ZfEO,1,92.36,8.31,100.67,2024-04-07
38047,71,ZFlMNYWwXO,hpGMt,1,19.32,1.74,21.06,2024-04-21
38048,7,GgXqOWLZqf,WwKba,2,86.34,7.77,94.11,2024-04-24
38049,61,wiJcoWfxJo,vyxE1,2,35.83,3.22,39.05,2024-04-29
38050,57,tueazuNera,ozWhp,1,33.54,3.02,36.56,2024-04-18
38051,32,oVfogVyVNP,GhJ7f,2,37.44,3.37,40.81,2024-04-16
38052,73,pZfgyJFWVw,vLMnC,1,53.52,4.82,58.34,2024-04-15
38053,84,kCYpmdtObt,rTViq,2,83.14,7.48,90.62,2024-04-21
38054,57,uTUoDIgPUz,9yPm4,2,44.14,3.97,48.11,2024-04-11
38055,6,kqjLrcrYLW,ZysbD,1,46.07,4.15,50.22,2024-04-11
38056,51,dOPpVNImZX,AzBaR,1,69.77,6.28,76.05,2024-04-18
38057,77,TABRYlknxr,IFHF2,2,33.03,2.97,36.0,2024-04-26
38058,67,PWrCTCqLjp,FBJN0,1,34.49,3.1,37.59,2024-04-26
38059,60,hABVQGUnPC,mD94s,1,28.71,2.58,31.29,2024-04-25
38060,98,nbMsoFgZtC,znBN3,1,50.39,4.54,54.93,2024-04-24
38061,21,AIONxBzEFd,VkrRQ,1,35.92,3.23,39.15,2024-04-26
38062,85,KqAPqPoSNx,GZQ4a,2,83.53,7.52,91.05,2024-04-07
38063,11,aVSAapzZLl,45ANi,2,27.4,2.47,29.87,2024-04-05
38064,32,izOspZhOgw,3oecq,1,38.5,3.46,41.96,2024-04-10
38065,74,wWvMRLloeE,wnN8m,1,62.92,5.66,68.58,2024-04-03
38066,68,uOIYBRXOFv,u9SyJ,1,53.63,4.83,58.46,2024-04-01
38067,72,JHVSboreHG,6h0RJ,1,44.33,3.99,48.32,2024-04-21
38068,94,BpkoLennTm,1eAu1,1,64.25,5.78,70.03,2024-04-05
38069,86,XqamlADStt,4AGVl,2,57.8,5.2,63.0,2024-04-17
38070,80,zLtgXMNcII,iimSh,2,16.7,1.5,18.2,2024-04-29
38071,99,dNIKzirqgT,KzhSN,2,79.87,7.19,87.06,2024-04-06
38072,93,xZjYKzuMCZ,GZ0lz,1,18.62,1.68,20.3,2024-04-27
38073,80,yDHMpclROn,7rBnc,2,11.62,1.05,12.67,2024-04-07
38074,36,yURQZhKerF,906ei,1,17.67,1.59,19.26,2024-04-09
38075,47,JpeAyThWLn,rfgY0,1,89.9,8.09,97.99,2024-04-01
38076,59,ajkchTebSU,CRNCa,2,35.61,3.2,38.81,2024-04-24
38077,62,fBIyyvfeGD,eSgTl,2,72.58,6.53,79.11,2024-04-16
38078,50,hKcDgWVfJr,TDmSG,1,89.76,8.08,97.84,2024-04-21
38079,63,oLcHZULRmo,S1PCJ,1,31.9,2.87,34.77,2024-04-17
38080,66,UFKwCGMZQo,2TLsO,1,79.25,7.13,86.38,2024-04-12
38081,69,mMEYFGdCXo,Ta196,1,98.68,8.88,107.56,2024-04-29
38082,13,LBpjbqnNap,mvqVY,2,93.99,8.46,102.45,2024-04-25
38083,83,GGaHAxPkBU,hGMyd,1,10.18,0.92,11.1,2024-04-10
38084,22,JSvQxxIVIx,nygZX,2,93.71,8.43,102.14,2024-04-07
38085,54,vvKDfjmeyB,4008k,2,85.29,7.68,92.97,2024-04-08
38086,51,vCqisaHXxQ,JN2LV,1,70.15,6.31,76.46,2024-04-21
38087,5,XVAQCqqizI,9DA1W,1,98.27,8.84,107.11,2024-04-14
38088,42,eQoiIgbvHS,jYq2P,2,95.48,8.59,104.07,2024-04-20
38089,81,hJeJtnHJDd,E5Wu1,2,10.56,0.95,11.51,2024-04-01
38090,40,CEhPOLsvqq,DjEvh,1,79.92,7.19,87.11,2024-04-08
38091,63,oTEgqsaIIJ,ywWPq,2,76.29,6.87,83.16,2024-04-17
38092,35,UnfrWGfRJW,31qF1,1,64.39,5.8,70.19,2024-04-10
38093,75,wNOGXoQoFX,auHqJ,2,30.43,2.74,33.17,2024-04-14
38094,84,coRfmporeV,hn5VQ,2,92.9,8.36,101.26,2024-04-11
38095,11,TVnWbhHazt,MgNGy,2,71.87,6.47,78.34,2024-04-18
38096,72,SvjlavdDKQ,JMFxY,1,59.01,5.31,64.32,2024-04-27
38097,42,WTZmBoZHCC,Jmgbd,2,66.51,5.99,72.5,2024-04-07
38098,75,FGtASsxTEI,jdTUs,1,33.85,3.05,36.9,2024-04-26
38099,100,ovhEsULEKv,x556C,2,21.94,1.97,23.91,2024-04-07
38100,34,AKGuzUADpg,7QoGA,1,94.48,8.5,102.98,2024-04-21
38101,69,saZAQirMSV,HMeJX,1,37.22,3.35,40.57,2024-04-13
38102,96,DYLapwOfIu,JoNuX,1,41.32,3.72,45.04,2024-04-01
38103,16,EMkQBkrVOx,G3aRk,2,81.35,7.32,88.67,2024-04-10
38104,35,LxqEOpORDV,goyFW,1,72.12,6.49,78.61,2024-04-02
38105,47,LeCdFXofrb,vuxkl,2,94.01,8.46,102.47,2024-04-27
38106,41,uCurjFIycp,Qr37W,1,100.42,9.04,109.46,2024-04-09
38107,89,oLIajgzOEn,XqreH,2,32.33,2.91,35.24,2024-04-28
38108,86,tEEassCiCU,csErn,2,72.15,6.49,78.64,2024-04-25
38109,8,zOIGrPdYkb,PX1x6,1,65.27,5.87,71.14,2024-04-18
38110,46,rcyRdTwAiy,E80bh,1,55.57,5.0,60.57,2024-04-27
38111,14,tSzYQBvWea,jA40Z,2,48.09,4.33,52.42,2024-04-21
38112,32,KuDMPPIqAX,EQLzc,1,70.39,6.34,76.73,2024-04-14
38113,38,chhkYORJrS,Dziqa,2,63.56,5.72,69.28,2024-04-10
38114,71,JbmFMpDiMM,grdiY,2,30.33,2.73,33.06,2024-04-08
38115,32,iJsIXYUjqv,5QrTb,1,91.1,8.2,99.3,2024-04-15
38116,89,aTUxkEsYmH,YKwKb,1,72.89,6.56,79.45,2024-04-17
38117,23,BGzCoZpZwE,1rMzX,1,48.18,4.34,52.52,2024-04-18
38118,78,eFWKMTiUSS,Duhyw,2,30.65,2.76,33.41,2024-04-12
38119,59,dJAzVjajDb,Y3uvr,2,71.98,6.48,78.46,2024-04-19
38120,55,oOjlfuegdA,8PoIF,2,47.69,4.29,51.98,2024-04-29
38121,46,ixqrsOnYrF,tfLGU,1,71.07,6.4,77.47,2024-04-13
38122,79,bcVLbgZzVY,PWpev,2,78.32,7.05,85.37,2024-04-10
38123,77,rUxTMzNlKu,Pvb7m,2,96.83,8.71,105.54,2024-04-19
38124,71,RhuhkMBJej,Bjyer,2,56.4,5.08,61.48,2024-04-23
38125,15,sxURKQhzlk,7Lill,2,44.73,4.03,48.76,2024-04-13
38126,62,PcNWDaMXJy,uvu0e,1,60.25,5.42,65.67,2024-04-03
38127,7,OLiXpjeCwy,LqE4S,2,62.6,5.63,68.23,2024-04-10
38128,75,TuANvkGura,fqtMl,1,100.99,9.09,110.08,2024-04-05
38129,32,qmOhzuKKHU,kbOHF,1,77.56,6.98,84.54,2024-04-14
38130,21,IaWskMtdhK,l7ux9,1,48.89,4.4,53.29,2024-04-23
38131,32,NvwigJbjhi,fFvuc,2,66.73,6.01,72.74,2024-04-28
38132,39,CzxMuwmabZ,892Cj,2,43.17,3.89,47.06,2024-04-02
38133,92,rDLtLdbBdc,wH9dm,1,78.88,7.1,85.98,2024-04-01
38134,40,APzByqYrRm,hmoJN,2,52.09,4.69,56.78,2024-04-21
38135,55,xIgnXItQsG,ukK2D,1,26.21,2.36,28.57,2024-04-22
38136,15,FsvBzAniiC,Fs3Jh,1,67.37,6.06,73.43,2024-04-29
38137,91,pmktUrvQWZ,pStQ9,2,88.47,7.96,96.43,2024-04-16
38138,100,CDVRwWhEHK,NtobZ,2,84.03,7.56,91.59,2024-04-20
38139,87,KrhMKNlxSi,pC0Af,2,17.81,1.6,19.41,2024-04-01
38140,22,AcEWqPXZuR,bcguQ,2,87.89,7.91,95.8,2024-04-15
38141,91,WzooiBHoBB,D1Ioh,2,78.36,7.05,85.41,2024-04-10
38142,37,QnBglPqlqD,QUfon,1,16.07,1.45,17.52,2024-04-13
38143,18,pUjQvjrdMs,ZR3PO,2,53.05,4.77,57.82,2024-04-28
38144,33,QEfqlUPXtC,IFQwK,1,72.91,6.56,79.47,2024-04-19
38145,49,VNMDmXkVyT,s2IFK,2,90.32,8.13,98.45,2024-04-04
38146,42,yhBQZPbOUn,rO8oK,2,53.7,4.83,58.53,2024-04-04
38147,10,GOElMBOeXr,S35Lx,2,26.22,2.36,28.58,2024-04-03
38148,67,nqTOsSjqGl,yWdO1,1,95.53,8.6,104.13,2024-04-24
38149,26,ptJivetnDn,wjaRa,1,48.17,4.34,52.51,2024-04-13
38150,85,STqsMjVZAV,IQ09G,1,69.86,6.29,76.15,2024-04-28
38151,4,KffAlMxsMQ,A19Yp,1,50.52,4.55,55.07,2024-04-28
38152,85,iyRstEPwxl,RxYVy,1,36.78,3.31,40.09,2024-04-03
38153,25,LeyaWxrFrH,YI7pc,1,62.94,5.66,68.6,2024-04-03
38154,22,zbRHezMqEd,32DEQ,2,51.42,4.63,56.05,2024-04-17
38155,57,hekblGkMFC,Tx9ST,1,55.13,4.96,60.09,2024-04-20
38156,36,yXbEQumhZw,k2Wth,2,71.43,6.43,77.86,2024-04-15
38157,22,ZmOQlbzgNS,aFJrb,1,69.49,6.25,75.74,2024-04-27
38158,99,nLlVSXRgGp,lfsen,1,25.42,2.29,27.71,2024-04-21
38159,22,epCQBkeZSX,ZTmce,2,86.71,7.8,94.51,2024-04-14
38160,19,mltNqquskZ,17UGk,1,87.1,7.84,94.94,2024-04-01
38161,96,zgthFNBMft,BPZ6C,1,22.03,1.98,24.01,2024-04-20
38162,69,cJXDOHiEQT,Yyvid,2,38.55,3.47,42.02,2024-04-19
38163,53,sLOXLMlyll,fkzSW,1,51.74,4.66,56.4,2024-04-19
38164,46,NPgEhyMtjE,doxth,1,31.82,2.86,34.68,2024-04-12
38165,70,ASGLpDqNcB,XFvUm,1,78.72,7.08,85.8,2024-04-13
38166,80,orDyfnrBWo,ypNBr,2,57.86,5.21,63.07,2024-04-06
38167,96,gKnRfCNcZi,KLeJg,1,24.71,2.22,26.93,2024-04-16
38168,27,JCpuxKXEne,qtNTI,2,23.16,2.08,25.24,2024-04-15
38169,13,jfbdwuuJxP,KZilD,2,46.38,4.17,50.55,2024-04-28
38170,12,nOCTlwkrfz,Y0FQK,1,47.67,4.29,51.96,2024-04-12
38171,90,bouHGjqVKw,IKyuw,2,85.86,7.73,93.59,2024-04-17
38172,9,WzvcqGyLux,jtdaj,2,75.53,6.8,82.33,2024-04-06
38173,72,WVIDJnIatg,T40dB,2,17.79,1.6,19.39,2024-04-08
38174,62,KjDgGtkxah,Iay4Z,1,45.26,4.07,49.33,2024-04-24
38175,8,THoENVagfc,csY4s,2,40.32,3.63,43.95,2024-04-19
38176,37,QDNWkmGrXd,iyYg8,2,53.34,4.8,58.14,2024-04-24
38177,29,bIWJSoqSlK,P0nT7,1,62.29,5.61,67.9,2024-04-04
38178,4,rLNGIiTRfs,JahWW,1,80.68,7.26,87.94,2024-04-20
38179,87,EAPDbUqtpt,zWXtb,1,29.56,2.66,32.22,2024-04-17
38180,27,EfQbnBQQUa,vPGY8,1,25.05,2.25,27.3,2024-04-29
38181,9,bONFyoalGi,vbyAi,2,37.55,3.38,40.93,2024-04-25
38182,82,ETOrhZElAR,q6X8J,2,81.88,7.37,89.25,2024-04-09
38183,44,KfPDeddAKI,ahhT4,2,66.59,5.99,72.58,2024-04-16
38184,67,mfWuLlwEhn,SojUD,2,33.32,3.0,36.32,2024-04-05
38185,74,YoXahMLoji,tBSjm,1,67.76,6.1,73.86,2024-04-01
38186,97,UPKHPqpInO,YzNpD,2,19.96,1.8,21.76,2024-04-28
38187,76,RUqunHgVEx,EScTt,2,97.44,8.77,106.21,2024-04-01
38188,78,RcgnqDXayp,k9Ptq,2,47.76,4.3,52.06,2024-04-11
38189,89,TMfdGOYFdy,jyLvu,1,71.62,6.45,78.07,2024-04-10
38190,11,JoChiOvwQm,6JUz0,1,26.22,2.36,28.58,2024-04-13
38191,78,MAXBEaUnGW,UtzKR,2,30.65,2.76,33.41,2024-04-11
38192,9,ESvoIAnRIp,4unRZ,1,71.09,6.4,77.49,2024-04-15
38193,41,pEOpuJVvaf,27QP6,1,22.85,2.06,24.91,2024-04-10
38194,84,hpRFwHmoEr,qfqXI,2,53.28,4.8,58.08,2024-04-13
38195,48,rhckLnFgNX,Og8NK,2,17.99,1.62,19.61,2024-04-05
38196,52,eTsFESEWyB,TOqEB,1,27.61,2.48,30.09,2024-04-02
38197,35,LZrIhNwLFq,MbSpu,2,100.17,9.02,109.19,2024-04-20
38198,88,oBMoFOZNTe,Hmzxy,1,40.57,3.65,44.22,2024-04-16
38199,46,qmZRiVfReV,DxZv8,1,18.46,1.66,20.12,2024-04-08
38200,85,LbULSuiIlH,esIjO,2,87.25,7.85,95.1,2024-04-17
38201,25,eyfbehvuRp,7GgWG,2,88.79,7.99,96.78,2024-04-06
38202,96,OvLSjPzqFV,baioa,1,19.81,1.78,21.59,2024-04-22
38203,25,kOPiGKtWBL,uVDWt,2,66.5,5.98,72.48,2024-04-02
38204,94,phFzplmseN,r4Lqo,2,98.84,8.9,107.74,2024-04-24
38205,36,Eeviruocdp,f7zO9,2,57.15,5.14,62.29,2024-04-06
38206,25,sUuixGJEBv,uMDmj,2,74.39,6.7,81.09,2024-04-24
38207,69,xWWSPREcBN,vMKfr,2,48.8,4.39,53.19,2024-04-15
38208,28,MDZaoUCZfi,DCtZ8,2,14.03,1.26,15.29,2024-04-16
38209,70,DQILQSyoKM,mojpp,1,78.22,7.04,85.26,2024-04-02
38210,75,ZRXGfeuNED,rVrv4,1,88.75,7.99,96.74,2024-04-25
38211,90,HrSuKYpCMc,BYkFH,1,92.14,8.29,100.43,2024-04-10
38212,85,FDyeYhLAPd,ma0IK,2,21.25,1.91,23.16,2024-04-27
38213,44,sVXNmvNgCr,hxx4u,2,63.59,5.72,69.31,2024-04-20
38214,15,WivpQGnQrl,IHeLK,2,66.12,5.95,72.07,2024-04-07
38215,66,DaNTnGGjPT,8Z8W6,1,48.23,4.34,52.57,2024-04-10
38216,35,sMppDUYPoQ,CYElL,1,41.62,3.75,45.37,2024-04-10
38217,64,juNPnxjZct,r13qu,1,73.3,6.6,79.9,2024-04-22
38218,82,kOmJOQQcAf,D7Mxb,2,86.23,7.76,93.99,2024-04-10
38219,41,rtoMkCoJpz,eddC5,2,42.52,3.83,46.35,2024-04-21
38220,28,ttnZPEEbzU,DNNVl,2,81.49,7.33,88.82,2024-04-27
38221,45,bMoQWOoqYV,PgA4m,1,31.18,2.81,33.99,2024-04-18
38222,9,dQpiWwloJJ,eSAZi,2,89.92,8.09,98.01,2024-04-27
38223,3,BhIhQSINZy,LOuct,2,72.26,6.5,78.76,2024-04-12
38224,44,hCDNmDqYXP,nvHsg,2,47.31,4.26,51.57,2024-04-20
38225,46,bRNdjgsgaU,2ay5F,2,72.87,6.56,79.43,2024-04-03
38226,99,tQSBlwJFBF,inmMg,2,63.71,5.73,69.44,2024-04-26
38227,12,KbsUrbHhkz,4SRbb,2,29.44,2.65,32.09,2024-04-25
38228,81,bDvYabVTXq,CIyve,2,16.83,1.51,18.34,2024-04-25
38229,55,YdcwYsAzeh,ak48U,2,47.04,4.23,51.27,2024-04-23
38230,99,disTjRmOrB,rkGqW,1,37.74,3.4,41.14,2024-04-01
38231,48,ocWXrCEyaQ,dXGzU,2,90.42,8.14,98.56,2024-04-10
38232,87,tPMpWOfZDN,f31bJ,1,72.86,6.56,79.42,2024-04-09
38233,64,NRxnBWkzIZ,ISdkM,2,79.44,7.15,86.59,2024-04-25
38234,60,cefzqifyEV,gBTHb,2,60.65,5.46,66.11,2024-04-11
38235,8,YZGwpZFcFR,69u2r,1,72.18,6.5,78.68,2024-04-14
38236,88,kSwNiTouwG,4gIAB,1,11.07,1.0,12.07,2024-04-10
38237,5,qPinnwmjcD,OIVHU,2,37.73,3.4,41.13,2024-04-13
38238,64,nVcdBtFcjY,X2EfG,2,65.36,5.88,71.24,2024-04-02
38239,56,KPJPBoNCIX,cCRIr,1,17.71,1.59,19.3,2024-04-01
38240,64,mvehgETDMY,VNi7B,1,75.65,6.81,82.46,2024-04-14
38241,43,fILCvrcdOL,cODPw,1,34.31,3.09,37.4,2024-04-13
38242,73,mjTxWGCThB,emXi0,1,16.77,1.51,18.28,2024-04-06
38243,13,sntVOUewTp,2c8u0,2,18.88,1.7,20.58,2024-04-18
38244,65,oXyLjbKHcc,m7KT1,2,76.8,6.91,83.71,2024-04-24
38245,51,LKDROTNugW,TamdC,1,32.42,2.92,35.34,2024-04-09
38246,26,lgEVvhWgGX,Tksef,1,27.82,2.5,30.32,2024-04-21
38247,52,TcLtbJqWcd,h9BBl,2,37.79,3.4,41.19,2024-04-08
38248,93,YoBCtVpuuf,RUFVU,2,91.15,8.2,99.35,2024-04-02
38249,2,pWHQOBWIaN,55uoI,1,10.51,0.95,11.46,2024-04-23
38250,77,eiXyfRJDRH,SZxji,1,61.5,5.54,67.04,2024-04-20
38251,9,vHtZCRNQVM,ovPjh,1,55.52,5.0,60.52,2024-04-07
38252,72,ohQgtTJyXl,notRt,1,53.91,4.85,58.76,2024-04-08
38253,63,CNkExqOjFM,tC6Ma,2,69.39,6.25,75.64,2024-04-20
38254,72,JpKCiIbrZt,UKWlu,1,42.71,3.84,46.55,2024-04-16
38255,56,xdEHtjaSDX,eh9OL,1,80.62,7.26,87.88,2024-04-26
38256,84,LeolVtGMtw,q79Rq,1,33.12,2.98,36.1,2024-04-06
38257,77,nNsqOspPux,zD7JG,2,71.84,6.47,78.31,2024-04-24
38258,85,zsyqpKEOTv,ZDDKd,1,43.05,3.87,46.92,2024-04-12
38259,70,daZzMlOPxz,XuOV6,1,27.99,2.52,30.51,2024-04-09
38260,49,dYNKGnRyyY,AE7Df,2,87.41,7.87,95.28,2024-04-28
38261,51,rQwyijDtby,aUnwA,1,64.55,5.81,70.36,2024-04-22
38262,80,WltfFQPaQf,BmkzZ,1,42.92,3.86,46.78,2024-04-27
38263,6,mEnscjjfxQ,HdcA5,2,46.83,4.21,51.04,2024-04-22
38264,82,BmkuQkkuJe,5QMCH,2,87.09,7.84,94.93,2024-04-14
38265,7,FackzlzILz,j6rOf,1,25.69,2.31,28.0,2024-04-21
38266,60,pqbLiNqAPo,ME92v,1,71.65,6.45,78.1,2024-04-22
38267,66,pQVbdUbMjO,yFGJm,1,79.77,7.18,86.95,2024-04-24
38268,39,qpkgKRJRUT,valFj,1,83.44,7.51,90.95,2024-04-23
38269,60,qHvisMVGAf,XJDkS,2,51.43,4.63,56.06,2024-04-28
38270,13,mowqUhSbOj,WAduc,1,93.26,8.39,101.65,2024-04-21
38271,8,rVlRDYrLLT,BFGHK,2,96.54,8.69,105.23,2024-04-05
38272,44,pZJXuhCtYM,vO5r9,2,13.66,1.23,14.89,2024-04-01
38273,13,ugzXzMGrQU,YBmcI,1,25.1,2.26,27.36,2024-04-05
38274,85,bCJpxHpMBP,daDyd,2,29.43,2.65,32.08,2024-04-14
38275,41,whhdxSnFQV,Ym8eC,1,11.63,1.05,12.68,2024-04-24
38276,67,ZvmvKmbOZR,Dp7hH,2,99.71,8.97,108.68,2024-04-04
38277,5,gIdDuuGoPs,ohwse,1,19.1,1.72,20.82,2024-04-08
38278,22,rcuHBcaiRD,B56B9,1,60.47,5.44,65.91,2024-04-28
38279,99,KoXaBZpahS,Nax9j,1,46.91,4.22,51.13,2024-04-14
38280,77,YhNVfeoznX,rS3Yb,2,46.05,4.14,50.19,2024-04-21
38281,40,XiykHLfFjz,N5w3s,1,63.42,5.71,69.13,2024-04-03
38282,66,vqGZZecjEY,mnCCU,1,94.49,8.5,102.99,2024-04-15
38283,4,fdegAHndTB,AmGQW,1,48.01,4.32,52.33,2024-04-12
38284,11,NpdMtWGJlb,YVueC,1,78.03,7.02,85.05,2024-04-08
38285,83,qyVaFEtDpa,oIWWv,2,30.6,2.75,33.35,2024-04-19
38286,6,ZGgJncmrwP,Vxjrw,2,47.17,4.25,51.42,2024-04-12
38287,37,NAZHTjvQQl,46PJD,2,17.14,1.54,18.68,2024-04-18
38288,10,ZvuscwgbYA,ijZg8,1,60.42,5.44,65.86,2024-04-03
38289,4,hcAvfGGKfN,naHwh,2,45.35,4.08,49.43,2024-04-04
38290,12,fRUzBaIUzA,ULa5b,2,49.58,4.46,54.04,2024-04-25
38291,93,EaBFPsjhqJ,089jX,2,52.44,4.72,57.16,2024-04-07
38292,32,dSwpRhCfAB,wKnKe,2,56.31,5.07,61.38,2024-04-19
38293,11,MmlXDPuSnx,l7OY4,1,30.3,2.73,33.03,2024-04-01
38294,93,WFNNuxcLiF,8hXQ8,2,88.19,7.94,96.13,2024-04-24
38295,89,IBvhTEVSbA,7obuq,1,91.21,8.21,99.42,2024-04-02
38296,37,SWdZCvVFaG,aSaqU,1,67.44,6.07,73.51,2024-04-20
38297,90,KAElwepnll,tfsd9,1,24.54,2.21,26.75,2024-04-14
38298,71,ymIPIGbLay,Gw8sw,1,59.91,5.39,65.3,2024-04-15
38299,47,XgiinzVWvX,8bfkB,1,58.53,5.27,63.8,2024-04-23
38300,93,pUYjhnrmrY,KbriC,1,86.62,7.8,94.42,2024-04-20
38301,51,IrIWXGajcq,5rXNw,2,22.76,2.05,24.81,2024-04-20
38302,70,LgEtlLFURt,wyv3K,1,64.79,5.83,70.62,2024-04-26
38303,64,ogsveSyGhY,hQdfm,2,45.05,4.05,49.1,2024-04-09
38304,77,tUbrQNOmaa,fMQF1,1,68.75,6.19,74.94,2024-04-07
38305,56,vGnMkHSoXt,62QH1,2,16.49,1.48,17.97,2024-04-19
38306,33,MrFJXXPHFt,ukCdQ,2,53.72,4.83,58.55,2024-04-19
38307,57,smBVelNKza,JfCau,2,69.12,6.22,75.34,2024-04-29
38308,31,nxnxPosQTs,7qhIW,2,86.8,7.81,94.61,2024-04-13
38309,60,wneCngJWIx,7aM6l,2,31.48,2.83,34.31,2024-04-22
38310,38,kausCulPlJ,Lycsg,1,64.32,5.79,70.11,2024-04-13
38311,35,OciGVzEaCm,RQgC1,2,93.45,8.41,101.86,2024-04-09
38312,23,krDjWzfEVB,pvib8,1,51.55,4.64,56.19,2024-04-08
38313,99,PsbJxxhyfM,SMRes,1,69.19,6.23,75.42,2024-04-18
38314,80,oheJkTEMXi,E5dhZ,1,25.85,2.33,28.18,2024-04-18
38315,28,VhklEhjYLa,mLSzm,2,78.95,7.11,86.06,2024-04-09
38316,27,wSPTvUGRIw,QcQwQ,1,35.05,3.15,38.2,2024-04-10
38317,20,tojetNSUMh,mXR8Q,1,65.21,5.87,71.08,2024-04-12
38318,16,JIgHXGiJEs,XMgQc,2,47.74,4.3,52.04,2024-04-15
38319,3,DKAovNMhxV,lCSrn,1,63.42,5.71,69.13,2024-04-26
38320,99,TRggnoFAOS,8khhK,2,76.07,6.85,82.92,2024-04-22
38321,14,befQVQlnrY,lULn7,2,90.86,8.18,99.04,2024-04-08
38322,18,LAUvYiAhhY,yngUS,1,36.12,3.25,39.37,2024-04-14
