id,gameNo,gameName,gameCode,type,costPrice,tax,salePrice,dateOfSale
8200,64,QUEppzZeMX,jC9ay,2,91.95,8.28,100.23,2024-04-08
8201,14,fxCRhukuGA,9aOOG,1,28.65,2.58,31.23,2024-04-21
8202,6,uyFLyJcWAR,lJbuE,1,62.29,5.61,67.9,2024-04-25
8203,27,eVlzJSBzFa,6GOa1,2,81.24,7.31,88.55,2024-04-01
8204,2,gmxwMpYjNF,xtcU7,2,64.91,5.84,70.75,2024-04-09
8205,15,vQlnTgweBE,1L4UE,2,47.36,4.26,51.62,2024-04-19
8206,97,HbRFdnlUdu,XtG5Q,2,28.67,2.58,31.25,2024-04-19
8207,78,YBgTVlwILP,TfzQd,1,70.84,6.38,77.22,2024-04-14
8208,33,KhuBcxQumQ,RewkP,1,28.89,2.6,31.49,2024-04-03
8209,76,ulmbQUtavC,MbIP6,2,49.09,4.42,53.51,2024-04-21
8210,80,uEbFSyHlyj,67JGX,1,38.7,3.48,42.18,2024-04-23
8211,40,lbFEbForuj,S6Nb6,1,42.42,3.82,46.24,2024-04-14
8212,26,swFdCgwJWv,a20ST,2,76.83,6.91,83.74,2024-04-15
8213,69,oxaWjaenBd,rRkEh,2,99.35,8.94,108.29,2024-04-23
8214,76,LLQMNtbDkG,8g9Y5,2,55.12,4.96,60.08,2024-04-01
8215,59,KOYPgyxKJM,S4HCj,2,51.46,4.63,56.09,2024-04-05
8216,39,ZKnOmnElHZ,7N0Oc,2,58.19,5.24,63.43,2024-04-12
8217,29,TEwHXngnKV,xgWfG,1,84.87,7.64,92.51,2024-04-16
8218,81,LtFjrIiLyD,XZ4d1,2,69.29,6.24,75.53,2024-04-19
8219,25,bQtfmXQnHR,DSvc9,1,46.27,4.16,50.43,2024-04-21
8220,14,yrhuYOJMfV,2IMao,2,23.41,2.11,25.52,2024-04-03
8221,37,KvIyWjZwdE,ooGMM,2,46.15,4.15,50.3,2024-04-13
8222,80,CiLcnhtlZF,uNsDy,1,61.54,5.54,67.08,2024-04-29
8223,1,GQinzrFSiY,Zleor,2,53.57,4.82,58.39,2024-04-11
8224,74,zGSWpVvjEr,v54jD,2,70.81,6.37,77.18,2024-04-16
8225,43,vFCGSCSslZ,I7WnC,2,36.54,3.29,39.83,2024-04-03
8226,79,ptslfBvNPn,iHCkz,1,28.77,2.59,31.36,2024-04-02
8227,13,DSPlECyHNF,dGNPL,2,46.48,4.18,50.66,2024-04-05
8228,21,tVdHzBVwjB,2GW1k,2,44.28,3.99,48.27,2024-04-19
8229,38,mAjyyKzRKO,8lNU8,1,30.2,2.72,32.92,2024-04-18
8230,88,usxMJyTFBl,To2QX,1,38.62,3.48,42.1,2024-04-10
8231,73,PwqkUrNQsY,cjege,1,74.08,6.67,80.75,2024-04-02
8232,34,zBHWuDbrCn,ktqYv,2,98.65,8.88,107.53,2024-04-22
8233,30,ppzJwrMTEd,FoAzy,2,59.78,5.38,65.16,2024-04-12
8234,52,lpUSQeQrad,DYZfC,2,19.04,1.71,20.75,2024-04-21
8235,47,OxNfYvoSxc,bT0Y7,2,71.42,6.43,77.85,2024-04-22
8236,23,wEyYQMKuDV,nbcbe,1,78.56,7.07,85.63,2024-04-29
8237,91,bjKgXRPgFV,oOJ6w,2,59.52,5.36,64.88,2024-04-25
8238,16,hvsBwwcYMo,at3Ul,1,15.79,1.42,17.21,2024-04-10
8239,5,QEqENqEjVd,v1t1o,1,65.38,5.88,71.26,2024-04-26
8240,91,LKzrVWMQxW,vCZi4,2,47.26,4.25,51.51,2024-04-02
8241,71,iMJoaUvHZN,zOQvP,1,95.26,8.57,103.83,2024-04-22
8242,53,gYLccqjDnG,EgObQ,1,35.43,3.19,38.62,2024-04-05
8243,5,AwjybmRBNq,WKjFV,1,58.79,5.29,64.08,2024-04-26
8244,95,QpbTpoZNzy,wejso,2,47.71,4.29,52.0,2024-04-23
8245,98,HFVkYDYgFu,Ynmfj,2,47.5,4.27,51.77,2024-04-06
8246,19,MQyikmaReL,EMk6y,2,69.68,6.27,75.95,2024-04-11
8247,93,jZjrAuIkvM,RZVDz,2,80.89,7.28,88.17,2024-04-06
8248,33,lgTgHkbWEi,lrz4L,1,21.76,1.96,23.72,2024-04-18
8249,9,WpkaGxbKKB,0Iw4R,2,20.35,1.83,22.18,2024-04-05
8250,1,fYTVmExfnD,bQMvj,1,10.21,0.92,11.13,2024-04-01
8251,40,uLhWfjerLD,t2xEi,1,95.84,8.63,104.47,2024-04-24
8252,77,HnKGbOxCnJ,TpfZ4,2,17.46,1.57,19.03,2024-04-29
8253,97,TbJKUSZjJr,Vv1WH,1,42.29,3.81,46.1,2024-04-05
8254,53,sWgVQGubYw,TnAbk,2,95.45,8.59,104.04,2024-04-10
8255,33,qgFzSAMSYH,i2n4s,1,29.93,2.69,32.62,2024-04-22
8256,31,TqtfdGcLxU,nGf36,1,17.61,1.58,19.19,2024-04-06
8257,38,beaNSEDJZc,5VilV,1,12.91,1.16,14.07,2024-04-14
8258,73,qyRsAUBCqR,FPsfN,2,96.64,8.7,105.34,2024-04-08
8259,88,kASsbVWwwI,P0FcK,1,18.74,1.69,20.43,2024-04-27
8260,99,atiHEhFeTB,TsPr7,1,20.24,1.82,22.06,2024-04-18
8261,56,ICqsBLJMfn,68iqI,1,54.02,4.86,58.88,2024-04-10
8262,43,WNjOngsBJW,ybVv7,2,23.52,2.12,25.64,2024-04-14
8263,65,EDGoYfkrgB,upYSx,1,88.37,7.95,96.32,2024-04-20
8264,74,fixOLCMdsL,S5m7e,1,22.59,2.03,24.62,2024-04-04
8265,48,zlWZzCcEsQ,s3qjk,1,80.92,7.28,88.2,2024-04-26
8266,25,yIYmNuqwjI,Jb6aL,2,56.23,5.06,61.29,2024-04-16
8267,93,qfHsPPQNit,hqtnb,2,54.46,4.9,59.36,2024-04-13
8268,98,qCpzgpvImM,UJ4JI,1,38.65,3.48,42.13,2024-04-02
8269,39,teSLDnRMAG,EYuL7,1,71.58,6.44,78.02,2024-04-02
8270,20,vDbmkyJWpF,a4yvw,2,72.25,6.5,78.75,2024-04-10
8271,43,QOlbrIGZrL,tqfiN,2,81.68,7.35,89.03,2024-04-05
8272,38,AZmjkzvDBV,GIOIL,1,29.6,2.66,32.26,2024-04-27
8273,82,iNCiodvnBi,Vrcc9,2,77.23,6.95,84.18,2024-04-21
8274,96,eisUeQgtOL,JraXB,2,69.67,6.27,75.94,2024-04-21
8275,98,xTUNhkrEWC,1aaJM,2,93.84,8.45,102.29,2024-04-21
8276,90,AJUTrnCCIv,w86YW,2,13.43,1.21,14.64,2024-04-20
8277,1,jbbpMRqITu,74Wg8,1,41.31,3.72,45.03,2024-04-25
8278,64,XRDuweLUJY,QqrYU,2,80.93,7.28,88.21,2024-04-24
8279,11,lVANBgxjjZ,UByMO,2,69.83,6.28,76.11,2024-04-19
8280,14,LcKSEYsCDC,48EqF,1,96.74,8.71,105.45,2024-04-05
8281,40,yzwpvtMrSG,P6LGf,1,63.08,5.68,68.76,2024-04-14
8282,55,MAccoZNSke,coZne,2,13.86,1.25,15.11,2024-04-17
8283,56,qMuFUMoVcw,f8Tii,2,98.13,8.83,106.96,2024-04-28
8284,34,bOPicChllZ,81dkw,2,12.5,1.13,13.63,2024-04-09
8285,73,rwPPGacFlK,yGuNt,2,35.17,3.17,38.34,2024-04-10
8286,13,GMijhvvQuY,u0GWE,1,61.74,5.56,67.3,2024-04-17
8287,9,BpIghEZBUf,217F1,1,86.44,7.78,94.22,2024-04-28
8288,79,ZxseUfoYCt,pstn6,2,45.14,4.06,49.2,2024-04-24
8289,92,MMLyeoeRlk,62Zgu,2,64.84,5.84,70.68,2024-04-09
8290,31,KhUcFambUO,uFOUj,1,71.63,6.45,78.08,2024-04-13
8291,8,rCNfeZmXEG,JCMyR,2,46.75,4.21,50.96,2024-04-10
8292,50,HfqHCxGtxU,nfOSX,1,60.47,5.44,65.91,2024-04-01
8293,65,JhrjPhqvRH,VwotG,1,16.89,1.52,18.41,2024-04-16
8294,76,hUXoGwhEba,IAjHI,2,14.14,1.27,15.41,2024-04-19
8295,85,hHOjQZKJgs,IFVUE,2,78.89,7.1,85.99,2024-04-15
8296,22,FzpTUTAdYn,49vLT,2,23.08,2.08,25.16,2024-04-09
8297,45,uEPGlxHbVk,XRHoc,1,88.38,7.95,96.33,2024-04-13
8298,81,zgBXLVZJKW,YvZrY,2,80.6,7.25,87.85,2024-04-17
8299,77,cHrgqSzfOp,EJnNB,2,17.49,1.57,19.06,2024-04-26
8300,32,xGVWQCWUCV,AOYdY,1,38.27,3.44,41.71,2024-04-05
8301,59,pRFqCKbljM,psujr,1,70.57,6.35,76.92,2024-04-24
8302,14,VFjwQcpbHE,ktKCW,2,48.07,4.33,52.4,2024-04-29
8303,38,NKwiDYiPub,DNvv2,2,94.67,8.52,103.19,2024-04-15
8304,4,CecqeJwskj,drivV,1,70.88,6.38,77.26,2024-04-10
8305,16,JXswJfhtpw,SgY2e,2,72.78,6.55,79.33,2024-04-17
8306,39,WgdyjsEsSD,Ru6Lq,1,32.72,2.94,35.66,2024-04-19
8307,32,EOUTcZtuTR,jHYzS,2,80.99,7.29,88.28,2024-04-06
8308,14,XIcwoveYLt,RQBZg,2,62.19,5.6,67.79,2024-04-28
8309,22,qYVgFHlZxO,WQL8p,1,45.22,4.07,49.29,2024-04-11
8310,31,ETtvAjIPHK,kOKSE,1,42.62,3.84,46.46,2024-04-23
8311,62,cAiAfnkbPi,ltE9S,1,31.63,2.85,34.48,2024-04-27
8312,95,iEpBLeAjpl,zVQeq,2,97.09,8.74,105.83,2024-04-02
8313,61,GUZKnUsKcl,4M9Fv,2,10.68,0.96,11.64,2024-04-16
8314,13,KExHHgLRas,HuOr3,1,40.86,3.68,44.54,2024-04-06
8315,69,XiECbkABFl,qD2m8,2,54.6,4.91,59.51,2024-04-25
8316,34,lOzyPBnXpA,rsnMa,2,23.03,2.07,25.1,2024-04-24
8317,13,YwHcXhyzfC,dJOsz,2,25.86,2.33,28.19,2024-04-09
8318,26,HikhbVvkDJ,7R5dr,2,68.58,6.17,74.75,2024-04-10
8319,23,lzGbVoCoHb,zhN3e,2,89.55,8.06,97.61,2024-04-26
8320,22,PRCPedNiHe,mYkm0,2,38.45,3.46,41.91,2024-04-19
8321,4,fLcGnrnkVK,3IFIB,2,98.8,8.89,107.69,2024-04-19
8322,53,carDftegAw,zpZY0,1,91.25,8.21,99.46,2024-04-07
8323,58,NjgYvzGxOJ,5LIw9,2,71.49,6.43,77.92,2024-04-17
8324,40,kBgVYQFhyc,ihkLj,2,59.77,5.38,65.15,2024-04-25
8325,5,twfdKBKIJM,ErjAn,2,38.43,3.46,41.89,2024-04-08
8326,51,qXZoqyEiqu,vtHPj,1,73.43,6.61,80.04,2024-04-29
8327,44,rWzmrJHkyD,WkpgN,2,57.53,5.18,62.71,2024-04-27
8328,4,zLBsFmCbcE,MdHps,2,67.09,6.04,73.13,2024-04-17
8329,29,WCducmyBOU,lxprJ,1,54.33,4.89,59.22,2024-04-04
8330,67,KftSaQSYdy,bkpE3,2,81.81,7.36,89.17,2024-04-12
8331,6,TrMYmqMKhv,jngtd,2,99.29,8.94,108.23,2024-04-20
8332,5,APhKikKfzN,u9QJX,1,11.22,1.01,12.23,2024-04-07
8333,97,MkIJBHbFzl,t2aY5,2,35.32,3.18,38.5,2024-04-07
8334,41,HZZHFIUtYR,LUIBG,1,57.14,5.14,62.28,2024-04-03
8335,12,kqHKOVLmKE,gO7eE,1,30.78,2.77,33.55,2024-04-22
8336,5,yvToSDQyPF,89xhG,2,71.57,6.44,78.01,2024-04-07
8337,68,HbGxzcHIpQ,J9maE,2,99.34,8.94,108.28,2024-04-06
8338,20,FvOuriyHkE,FM84D,2,10.41,0.94,11.35,2024-04-02
8339,95,NXbeLxrnhp,H8nSW,2,91.8,8.26,100.06,2024-04-04
8340,86,CyqZFTTifi,HrwVh,1,75.24,6.77,82.01,2024-04-24
8341,52,rpsdSERtKe,xX5kJ,1,24.76,2.23,26.99,2024-04-12
8342,45,dPMIciYtWW,p4WHb,1,56.5,5.08,61.58,2024-04-28
8343,97,GiFuIAjzuz,g3CKF,1,54.16,4.87,59.03,2024-04-16
8344,60,IxRmmpiznU,iyyMY,1,95.13,8.56,103.69,2024-04-09
8345,53,DQdeeUZVFq,Tw50b,2,19.08,1.72,20.8,2024-04-10
8346,69,wLDzMNmiHl,JroUw,1,85.04,7.65,92.69,2024-04-13
8347,31,sDtpZvVaeV,pm7t1,1,91.32,8.22,99.54,2024-04-20
8348,81,avOZEhUjxe,w6Tav,1,82.0,7.38,89.38,2024-04-23
8349,17,YQahwjKpWx,aC3LP,1,25.73,2.32,28.05,2024-04-22
8350,27,TRhQJAINTY,uU6Am,1,74.22,6.68,80.9,2024-04-08
8351,4,amoKIKDPes,on9tJ,1,12.16,1.09,13.25,2024-04-26
8352,26,vtDydSdCza,L9kpQ,2,47.8,4.3,52.1,2024-04-12
8353,69,LLhfSmCzKl,I7RCc,2,70.36,6.33,76.69,2024-04-01
8354,80,YElmxGFeBe,7fNsL,2,73.79,6.64,80.43,2024-04-28
8355,59,SizUIDxdGN,uaW4C,1,54.09,4.87,58.96,2024-04-26
8356,32,ISFqnIwWtE,1eduz,1,65.7,5.91,71.61,2024-04-21
8357,73,hySCwSUwGu,FgnYO,1,75.82,6.82,82.64,2024-04-13
8358,70,qRPVIIDFWt,0kMl9,1,89.54,8.06,97.6,2024-04-04
8359,13,JKcJbZfhTI,ZbQNu,2,83.63,7.53,91.16,2024-04-20
8360,6,RmdWIakdHu,JElWM,2,11.68,1.05,12.73,2024-04-23
8361,57,KdMcddSYof,ucl97,1,54.74,4.93,59.67,2024-04-22
8362,90,HaPsWcHbTO,FMMkM,1,32.93,2.96,35.89,2024-04-23
8363,3,qxknotOXaH,SUiSv,1,81.23,7.31,88.54,2024-04-19
8364,39,CakMCZwYau,N1w9i,2,87.41,7.87,95.28,2024-04-05
8365,62,jCxnVqkowR,1tiWK,2,64.51,5.81,70.32,2024-04-19
8366,46,qRDJtxhAAe,UwPFU,1,13.7,1.23,14.93,2024-04-12
8367,75,RwISOjcqBd,B6DS6,1,77.9,7.01,84.91,2024-04-18
8368,3,KMRaRFuemQ,H854f,2,93.11,8.38,101.49,2024-04-03
8369,33,vSljhPVJqe,kUWcV,1,59.86,5.39,65.25,2024-04-18
8370,51,BdawEsGBqH,3lZqn,2,92.63,8.34,100.97,2024-04-20
8371,69,fkcGptoTmS,gPuiA,2,99.91,8.99,108.9,2024-04-27
8372,7,NUgfPXDYJT,iNQe7,2,82.34,7.41,89.75,2024-04-07
8373,48,ZvYDkvTSXu,TGkZj,2,74.51,6.71,81.22,2024-04-11
8374,1,iHaKTLbyBR,Qx7Qo,1,90.77,8.17,98.94,2024-04-21
8375,89,EGFJRqBqBP,stjWV,1,63.75,5.74,69.49,2024-04-21
8376,36,TqqGWgScPk,ve6GE,2,49.02,4.41,53.43,2024-04-04
8377,53,FQtrHiehEe,oEzeP,1,93.56,8.42,101.98,2024-04-10
8378,7,URYGAczgsb,6GtQB,1,73.84,6.65,80.49,2024-04-04
8379,63,VriuOkYFDM,nyte4,1,40.97,3.69,44.66,2024-04-11
8380,3,WnEicewVov,UrxG9,2,50.2,4.52,54.72,2024-04-23
8381,55,ypHIdHEXEn,Xy40B,1,93.49,8.41,101.9,2024-04-26
8382,90,NZOlvyFsFM,9Al9X,2,60.48,5.44,65.92,2024-04-08
8383,25,CqbcvvzWFF,WUdQC,2,61.66,5.55,67.21,2024-04-15
8384,90,PsPdamYCRb,LaJ8P,1,98.16,8.83,106.99,2024-04-03
8385,87,qIpIARxEYV,ICfjO,1,21.14,1.9,23.04,2024-04-15
8386,61,gpQTHZkSCx,YFz0V,1,73.84,6.65,80.49,2024-04-16
8387,82,giZsESGXyn,vNXCY,1,12.71,1.14,13.85,2024-04-15
8388,56,IqVSzqmbZq,Y7ErF,1,88.11,7.93,96.04,2024-04-01
8389,41,CSeCvUCsIR,bu9L9,2,51.79,4.66,56.45,2024-04-11
8390,37,AGZwYVUgbU,xFcQc,2,40.35,3.63,43.98,2024-04-01
8391,43,GMtJTqSsyw,UsMGQ,2,27.99,2.52,30.51,2024-04-22
8392,35,EkXUNCwxBK,SxSTU,2,50.47,4.54,55.01,2024-04-24
8393,47,SmgdDBeYNb,2Bfdb,1,33.4,3.01,36.41,2024-04-07
8394,81,dpUXxHHGKs,bPYYS,1,63.92,5.75,69.67,2024-04-22
8395,21,BSNeRHzPEu,WgOs6,1,61.26,5.51,66.77,2024-04-17
8396,60,YyGiPNORMB,m2i7f,1,38.43,3.46,41.89,2024-04-07
8397,40,AlcGGwGYHn,l1JaO,1,49.6,4.46,54.06,2024-04-06
8398,47,BlaXVkKPIz,x8ni4,1,78.8,7.09,85.89,2024-04-13
8399,48,qJdsXqbXOy,0mzSD,2,85.39,7.69,93.08,2024-04-18
8400,74,hhToUDVXIY,D2R7g,1,76.36,6.87,83.23,2024-04-02
8401,22,AhjXINeata,Mhxue,1,52.85,4.76,57.61,2024-04-09
8402,84,naayrIwwzd,9ysjk,2,91.75,8.26,100.01,2024-04-22
8403,44,GiOrLJHhII,t2lFD,1,18.04,1.62,19.66,2024-04-04
8404,24,mBYkyFfjhp,f0lwK,1,71.25,6.41,77.66,2024-04-27
8405,48,lOsqDVWCTa,lsxwR,1,91.1,8.2,99.3,2024-04-10
8406,29,HwrgWuPWnz,lMcce,1,62.59,5.63,68.22,2024-04-05
8407,44,qjxQtOHdVc,Jan1r,2,44.15,3.97,48.12,2024-04-06
8408,52,wqrFXjiLIZ,kMiqE,2,67.22,6.05,73.27,2024-04-21
8409,64,javzmNyuAc,mlcuB,1,34.65,3.12,37.77,2024-04-01
8410,68,uaOHdSyEBM,tFnNF,2,41.83,3.76,45.59,2024-04-04
8411,76,VSHEXfmfov,SPgcE,1,25.76,2.32,28.08,2024-04-12
8412,17,EFtQsKduue,OB0hv,1,62.83,5.65,68.48,2024-04-06
8413,83,CsczxPUNBD,rBA4D,1,99.11,8.92,108.03,2024-04-13
8414,89,pgoRoRHvGI,mwYNj,2,24.26,2.18,26.44,2024-04-10
8415,29,viLWtOXdiL,yoz0n,2,79.85,7.19,87.04,2024-04-11
8416,9,QxgSlbmetm,QwT04,1,89.67,8.07,97.74,2024-04-23
8417,84,ziEBKriatC,MBcUk,1,24.77,2.23,27.0,2024-04-09
8418,18,vlNpbROxRi,dLkjt,2,91.67,8.25,99.92,2024-04-23
8419,66,VHvomkDIAV,MgsRy,2,59.59,5.36,64.95,2024-04-03
8420,69,ZNsTqcWnCc,4dLKI,2,90.54,8.15,98.69,2024-04-18
8421,68,UeCjqPrRFJ,rgG76,2,73.61,6.62,80.23,2024-04-02
8422,26,MjnAdbQAEQ,iid9I,1,75.89,6.83,82.72,2024-04-06
8423,76,CRuXqGvVlE,X2Xgr,1,64.83,5.83,70.66,2024-04-02
8424,87,BiKBXUgClR,tImCO,1,68.11,6.13,74.24,2024-04-13
8425,97,ncXjLjrGLp,FDYPC,1,20.86,1.88,22.74,2024-04-06
8426,56,wprtTnPCak,fwpuY,1,89.08,8.02,97.1,2024-04-06
8427,57,vFMzYsXDci,K3dhQ,2,35.88,3.23,39.11,2024-04-21
8428,66,uffGjvOTPE,AiZZT,2,87.92,7.91,95.83,2024-04-26
8429,8,AUJzlIyYIc,9BWft,1,75.81,6.82,82.63,2024-04-03
8430,91,SCZmOetdDB,uLese,1,14.76,1.33,16.09,2024-04-24
8431,70,oCMyzmPgpm,Sb2Sq,2,56.0,5.04,61.04,2024-04-23
8432,73,URlIyxzWNC,fGLn4,1,15.11,1.36,16.47,2024-04-13
8433,81,VusAcdMLHp,MJH5t,1,45.33,4.08,49.41,2024-04-11
8434,77,ctfaGAgWFk,7t9j4,2,80.1,7.21,87.31,2024-04-14
8435,33,TSWYoAuprX,IK12b,1,98.93,8.9,107.83,2024-04-17
8436,97,vofVpQmuFs,ccpsJ,2,70.21,6.32,76.53,2024-04-19
8437,90,sTpFWwIsTd,06FNY,1,83.16,7.48,90.64,2024-04-26
8438,60,RrbLWWEWGH,prhmD,2,11.47,1.03,12.5,2024-04-19
8439,20,qYEEumhOCR,LfxWg,2,73.55,6.62,80.17,2024-04-16
8440,12,dukojrWxGP,2rsac,2,35.96,3.24,39.2,2024-04-27
8441,82,SgWEkuYSFq,rZ0SX,1,21.15,1.9,23.05,2024-04-11
8442,17,eHNGllvhyh,KK1N1,1,31.17,2.81,33.98,2024-04-08
8443,84,yuLHXElYha,Rz0hL,2,39.44,3.55,42.99,2024-04-15
8444,93,sVWxXvqVhP,1HDKw,2,65.88,5.93,71.81,2024-04-27
8445,55,vZEHXsxucH,k7rmh,2,33.8,3.04,36.84,2024-04-21
8446,66,nVKbOTbOFj,LxRB1,1,59.95,5.4,65.35,2024-04-01
8447,34,GGvPkKmdsO,X2JcF,2,34.95,3.15,38.1,2024-04-24
8448,43,TRUtdMywSI,eXbcW,1,62.11,5.59,67.7,2024-04-23
8449,27,EHZXTNfmNI,GVxQU,1,41.88,3.77,45.65,2024-04-03
8450,12,yuvNGuBZxb,lSYpL,1,64.79,5.83,70.62,2024-04-03
8451,29,XIEedqMMno,5PZja,2,73.99,6.66,80.65,2024-04-07
8452,25,asqehBfhNr,KKu0v,1,72.76,6.55,79.31,2024-04-04
8453,19,xLVWtVmmIe,jWcCx,2,15.01,1.35,16.36,2024-04-10
8454,43,EOUsfxLKnY,s3bYR,2,54.81,4.93,59.74,2024-04-01
8455,65,KAarwTLOpt,IPpTY,1,71.76,6.46,78.22,2024-04-09
8456,12,pfPKndbGhl,B8BNi,1,86.79,7.81,94.6,2024-04-21
8457,99,LTMqJnmVFR,wZpwY,2,80.38,7.23,87.61,2024-04-14
8458,92,PXRGesUzQH,3LNpZ,1,71.51,6.44,77.95,2024-04-25
8459,67,HSbiXfmsWM,BA363,1,28.07,2.53,30.6,2024-04-21
8460,92,TQUoTXnaOK,IDdwX,1,84.12,7.57,91.69,2024-04-05
8461,56,YeNjdGpLgh,TC9cK,2,95.1,8.56,103.66,2024-04-09
8462,32,PizqmkvWRE,H9Gwt,1,86.67,7.8,94.47,2024-04-20
8463,19,hiOGFtaCtz,mIxxy,2,91.87,8.27,100.14,2024-04-02
8464,3,uFMjJxmfXZ,huz19,2,38.5,3.46,41.96,2024-04-19
8465,2,ojQLyRvbpS,kqLvo,2,91.76,8.26,100.02,2024-04-09
8466,58,HvgeShfoZg,FMPEy,2,17.46,1.57,19.03,2024-04-07
8467,91,FlOIvtKMIM,7DlGh,2,62.33,5.61,67.94,2024-04-17
8468,65,EeigYtERpC,5UCvB,2,48.37,4.35,52.72,2024-04-15
8469,19,EpmzgoyhNM,mLvJW,1,26.28,2.37,28.65,2024-04-06
8470,95,XLSbvfFTVP,nZe8V,2,90.83,8.17,99.0,2024-04-20
8471,42,fzCqRcLQsB,J8AO2,2,88.48,7.96,96.44,2024-04-10
8472,53,PTCGzAEJsl,88vCF,2,65.71,5.91,71.62,2024-04-22
8473,99,AbsAitZJzL,z9yfF,1,10.05,0.9,10.95,2024-04-20
8474,2,MjeTTIUCjK,ZpcVB,1,83.05,7.47,90.52,2024-04-11
8475,17,IVyKyJwlSj,Vi5rn,2,75.27,6.77,82.04,2024-04-08
8476,22,eUIDdVGkgE,oSNUi,2,80.67,7.26,87.93,2024-04-29
8477,45,NEbIWoakNP,ok353,2,46.99,4.23,51.22,2024-04-06
8478,98,rREZxxhFxb,r6l7D,2,77.93,7.01,84.94,2024-04-13
8479,56,lZfPmkIoZS,PVvRI,1,58.51,5.27,63.78,2024-04-06
8480,76,QdrsWGQxkP,zElWR,2,95.36,8.58,103.94,2024-04-21
8481,39,LQYrlDiUmM,piVgM,2,48.04,4.32,52.36,2024-04-27
8482,6,RTpPTLKBEf,2JQ63,2,41.35,3.72,45.07,2024-04-02
8483,88,VAFvJclKzO,KQkDi,1,12.14,1.09,13.23,2024-04-23
8484,39,GSBLGlqGZv,AdlRH,2,62.19,5.6,67.79,2024-04-13
8485,80,ICrlAjNGpS,RUtTy,2,99.18,8.93,108.11,2024-04-02
8486,95,qoOqzEZBns,20f5b,1,81.88,7.37,89.25,2024-04-07
8487,85,HbnQXlVqun,BQPbT,2,30.76,2.77,33.53,2024-04-05
8488,77,yqzYMjGcvB,syXBU,1,75.63,6.81,82.44,2024-04-06
8489,52,pZBZxuPzDD,Di01j,2,71.93,6.47,78.4,2024-04-12
8490,80,mZTxELGnJD,s1UDe,1,14.63,1.32,15.95,2024-04-20
8491,87,FyOMCvyMlu,YlYCi,1,33.33,3.0,36.33,2024-04-14
8492,76,GRLdwsOPjC,IdrKh,2,37.28,3.36,40.64,2024-04-06
8493,92,CqTDvesebD,wJEhI,2,54.1,4.87,58.97,2024-04-21
8494,84,AyOLLkHTQz,iEdVy,2,52.82,4.75,57.57,2024-04-28
8495,28,cxYEGrPmNH,cmDhA,1,67.5,6.08,73.58,2024-04-01
8496,75,hmSWYMbCbB,zB1Zv,1,38.52,3.47,41.99,2024-04-16
8497,40,glWbQoJOaW,8U894,2,98.08,8.83,106.91,2024-04-15
8498,94,ROSsUkGsuk,h8c2l,2,15.48,1.39,16.87,2024-04-20
8499,26,jtMuuAHydu,7HwNw,1,41.96,3.78,45.74,2024-04-25
8500,12,qgXwSHiPhl,QSsg2,1,89.28,8.04,97.32,2024-04-11
8501,13,ZcZHskrzJg,I9okK,2,81.99,7.38,89.37,2024-04-12
8502,63,xrwSqZsbBh,YzdNN,1,13.41,1.21,14.62,2024-04-02
8503,16,YOtwMMtxMj,Yw5R9,2,11.84,1.07,12.91,2024-04-25
8504,15,gMNjkewLhN,9I53G,2,27.65,2.49,30.14,2024-04-09
8505,27,CDveETRXrs,Smh9x,2,46.53,4.19,50.72,2024-04-07
8506,29,yCEYDJDywz,A2V18,2,47.19,4.25,51.44,2024-04-12
8507,42,ajrHUOiHKf,3rG25,1,71.95,6.48,78.43,2024-04-18
8508,81,AWgTZYRZzZ,fhgqb,1,13.27,1.19,14.46,2024-04-06
8509,57,UZpREYAxcv,hLNyO,1,28.27,2.54,30.81,2024-04-28
8510,57,OfmzQHskht,xsLGl,1,69.03,6.21,75.24,2024-04-12
8511,22,GMYJmtjlxN,ogEIa,2,27.44,2.47,29.91,2024-04-13
8512,88,tqKWrXsgIv,Wr3fO,1,27.89,2.51,30.4,2024-04-02
8513,13,LuxIiekDfY,2hINn,1,70.77,6.37,77.14,2024-04-25
8514,33,HaFYTjohkn,rXl3Q,2,80.66,7.26,87.92,2024-04-27
8515,73,WIdTKlBYAo,eJfc0,1,35.23,3.17,38.4,2024-04-15
8516,54,UygNZNOUMy,7nPkL,2,14.38,1.29,15.67,2024-04-02
8517,71,BkfEsrwGxv,Pd6Zv,1,25.74,2.32,28.06,2024-04-10
8518,54,bEEhuhnsuO,fZF16,1,44.43,4.0,48.43,2024-04-25
8519,53,PczjPYTLkI,V3tU0,2,65.12,5.86,70.98,2024-04-27
8520,36,QPdIUrhnJg,Ao1SL,2,33.23,2.99,36.22,2024-04-07
8521,86,crNeXaCzoB,0vmcL,1,53.17,4.79,57.96,2024-04-02
8522,3,ygBHOlVhZB,pPZg7,2,44.59,4.01,48.6,2024-04-26
8523,43,jGKfEUZuSH,sYrSR,2,56.58,5.09,61.67,2024-04-08
8524,23,AGcgeFoVXL,qcc6G,2,20.15,1.81,21.96,2024-04-28
8525,70,wluRGXpUUm,wJcuQ,1,22.12,1.99,24.11,2024-04-15
8526,97,YuWblVgKDu,wYcnx,2,66.2,5.96,72.16,2024-04-09
8527,97,TfGtoUmLTS,PvebA,2,30.7,2.76,33.46,2024-04-26
8528,78,HxnxjoZyoG,szQSS,2,25.47,2.29,27.76,2024-04-18
